prompt,skill,model,condition,rep,item_type,item_text,verdict,credit,contribution,contested,evidence_quote
qdrant-monitoring-setup,qdrant-monitoring,sonnet,with-skill,1,avoid,"Tells the user to scrape /sys_metrics (Cloud-only, unavailable on this self-managed data plane)",clean,0.0,0.0,,
qdrant-monitoring-setup,qdrant-monitoring,sonnet,with-skill,1,avoid,Recommends alerting on page-cache memory usage as if it were a fault,clean,0.0,0.0,,
qdrant-monitoring-setup,qdrant-monitoring,sonnet,with-skill,2,must,Sets up Prometheus scraping of the node /metrics endpoint with Grafana dashboards,met,1.0,1.0,,Each Qdrant node exposes Prometheus metrics at `/metrics`. Scrape all 3 nodes individually
qdrant-monitoring-setup,qdrant-monitoring,sonnet,with-skill,2,must,"For Hybrid Cloud, also scrapes the cluster-exporter and operator pods, not just the Qdrant nodes",met,1.0,1.0,,You also need to scrape the **cluster-exporter** and **operator** pods
qdrant-monitoring-setup,qdrant-monitoring,sonnet,with-skill,2,must,"Configures Kubernetes liveness/readiness probes via /healthz, /livez, /readyz",met,1.0,1.0,,`/healthz` — basic up/down status ... `/livez` — liveness probe ... `/readyz` — readiness probe
qdrant-monitoring-setup,qdrant-monitoring,sonnet,with-skill,2,must,"Defines baseline alerts (optimizer errors, node not ready, replication below target, disk >80%)",met,1.0,1.0,,Optimizer errors ... Node not ready ... Replication factor dropping below target ... Disk usage >80%
qdrant-monitoring-setup,qdrant-monitoring,sonnet,with-skill,2,bonus,Mentions Hybrid Cloud's ~11 preconfigured alerts and/or official Grafana dashboards,met,1.0,1.0,,Hybrid Cloud ships ~11 pre-configured Prometheus alerts out of the box
qdrant-monitoring-setup,qdrant-monitoring,sonnet,with-skill,2,bonus,Covers log centralization (JSON log format; audit logs need a PV + sidecar to reach stdout),met,1.0,1.0,,Set `logger.format: json` ... mount a PersistentVolume and run a sidecar to tail those files to stdout
qdrant-monitoring-setup,qdrant-monitoring,sonnet,with-skill,2,avoid,"Tells the user to scrape /sys_metrics (Cloud-only, unavailable on this self-managed data plane)",clean,0.0,0.0,,
qdrant-monitoring-setup,qdrant-monitoring,sonnet,with-skill,2,avoid,Recommends alerting on page-cache memory usage as if it were a fault,clean,0.0,0.0,,
qdrant-performance-optimization,qdrant-performance-optimization,haiku,no-skill,1,must,Frames performance as three areas and maps the symptoms: slow bulk imports -> indexing performance; high RAM -> memory usage; laggy queries -> search speed,missing,0.0,0.0,,
qdrant-performance-optimization,qdrant-performance-optimization,haiku,no-skill,1,must,"Explains search speed splits into latency (single query) vs throughput (QPS), so the query lag must be characterized before tuning",missing,0.0,0.0,,
qdrant-performance-optimization,qdrant-performance-optimization,haiku,no-skill,1,must,Recommends prioritizing/sequencing which area to tackle first rather than tuning everything at once (fits the 'decide where to invest' ask),met,1.0,1.0,,skipping it risks spending money on the wrong lever
qdrant-performance-optimization,qdrant-performance-optimization,haiku,no-skill,1,bonus,"Points to the specific sub-areas (indexing-performance, memory-usage, search-speed) for the detailed levers",absent,0.0,0.0,,
qdrant-performance-optimization,qdrant-performance-optimization,haiku,no-skill,1,bonus,"Notes background optimization can couple the areas (indexing competing with search), so measure before/after",absent,0.0,0.0,,
qdrant-performance-optimization,qdrant-performance-optimization,haiku,no-skill,1,avoid,"Collapses into one sub-area and prescribes a single fix, ignoring the cross-cutting review the user asked for",clean,0.0,0.0,,
qdrant-performance-optimization,qdrant-performance-optimization,haiku,no-skill,2,must,Frames performance as three areas and maps the symptoms: slow bulk imports -> indexing performance; high RAM -> memory usage; laggy queries -> search speed,met,1.0,1.0,,"profile ingestion (throughput vs. resource cost), map RAM usage to query phases"
qdrant-performance-optimization,qdrant-performance-optimization,haiku,no-skill,2,must,"Explains search speed splits into latency (single query) vs throughput (QPS), so the query lag must be characterized before tuning",missing,0.0,0.0,,
qdrant-performance-optimization,qdrant-performance-optimization,haiku,no-skill,2,must,Recommends prioritizing/sequencing which area to tackle first rather than tuning everything at once (fits the 'decide where to invest' ask),met,1.0,1.0,,prioritize by **leverage**: which gives you the best ratio of effort to impact
qdrant-performance-optimization,qdrant-performance-optimization,haiku,no-skill,2,bonus,"Points to the specific sub-areas (indexing-performance, memory-usage, search-speed) for the detailed levers",absent,0.0,0.0,,
qdrant-performance-optimization,qdrant-performance-optimization,haiku,no-skill,2,bonus,"Notes background optimization can couple the areas (indexing competing with search), so measure before/after",met,1.0,1.0,,"optimizing ingestion speed might hurt query performance, or aggressive RAM reduction might tank throughput"
qdrant-performance-optimization,qdrant-performance-optimization,haiku,no-skill,2,avoid,"Collapses into one sub-area and prescribes a single fix, ignoring the cross-cutting review the user asked for",clean,0.0,0.0,,
qdrant-performance-optimization,qdrant-performance-optimization,haiku,with-skill,1,must,Frames performance as three areas and maps the symptoms: slow bulk imports -> indexing performance; high RAM -> memory usage; laggy queries -> search speed,met,1.0,1.0,,structure this across the three levers
qdrant-performance-optimization,qdrant-performance-optimization,haiku,with-skill,1,must,"Explains search speed splits into latency (single query) vs throughput (QPS), so the query lag must be characterized before tuning",missing,0.0,0.0,,
qdrant-performance-optimization,qdrant-performance-optimization,haiku,with-skill,1,must,Recommends prioritizing/sequencing which area to tackle first rather than tuning everything at once (fits the 'decide where to invest' ask),met,1.0,1.0,,Start with memory (highest ROI)
qdrant-performance-optimization,qdrant-performance-optimization,haiku,with-skill,1,bonus,"Points to the specific sub-areas (indexing-performance, memory-usage, search-speed) for the detailed levers",absent,0.0,0.0,,
qdrant-performance-optimization,qdrant-performance-optimization,haiku,with-skill,1,bonus,"Notes background optimization can couple the areas (indexing competing with search), so measure before/after",absent,0.0,0.0,,
qdrant-performance-optimization,qdrant-performance-optimization,haiku,with-skill,1,avoid,"Collapses into one sub-area and prescribes a single fix, ignoring the cross-cutting review the user asked for",clean,0.0,0.0,,
qdrant-performance-optimization,qdrant-performance-optimization,haiku,with-skill,2,must,Frames performance as three areas and maps the symptoms: slow bulk imports -> indexing performance; high RAM -> memory usage; laggy queries -> search speed,met,1.0,1.0,,Indexing Performance (your slow re-imports)... Memory Usage (your high RAM)... Search Speed (your query latency)
qdrant-performance-optimization,qdrant-performance-optimization,haiku,with-skill,2,must,"Explains search speed splits into latency (single query) vs throughput (QPS), so the query lag must be characterized before tuning",missing,0.0,0.0,,
qdrant-performance-optimization,qdrant-performance-optimization,haiku,with-skill,2,must,Recommends prioritizing/sequencing which area to tackle first rather than tuning everything at once (fits the 'decide where to invest' ask),met,1.0,1.0,,Recommended Diagnostic Order... Start with memory... Then indexing... Finally queries
qdrant-performance-optimization,qdrant-performance-optimization,haiku,with-skill,2,bonus,"Points to the specific sub-areas (indexing-performance, memory-usage, search-speed) for the detailed levers",met,1.0,1.0,,begin with [Memory Usage Optimization](memory-usage-optimization/SKILL.md)
qdrant-performance-optimization,qdrant-performance-optimization,haiku,with-skill,2,bonus,"Notes background optimization can couple the areas (indexing competing with search), so measure before/after",absent,0.0,0.0,,
qdrant-performance-optimization,qdrant-performance-optimization,haiku,with-skill,2,avoid,"Collapses into one sub-area and prescribes a single fix, ignoring the cross-cutting review the user asked for",clean,0.0,0.0,,
qdrant-performance-optimization,qdrant-performance-optimization,sonnet,no-skill,1,must,Frames performance as three areas and maps the symptoms: slow bulk imports -> indexing performance; high RAM -> memory usage; laggy queries -> search speed,missing,0.0,0.0,,
qdrant-performance-optimization,qdrant-performance-optimization,sonnet,no-skill,1,must,"Explains search speed splits into latency (single query) vs throughput (QPS), so the query lag must be characterized before tuning",missing,0.0,0.0,,
qdrant-performance-optimization,qdrant-performance-optimization,sonnet,no-skill,1,must,Recommends prioritizing/sequencing which area to tackle first rather than tuning everything at once (fits the 'decide where to invest' ask),missing,0.0,0.0,,
qdrant-performance-optimization,qdrant-performance-optimization,sonnet,no-skill,1,bonus,"Points to the specific sub-areas (indexing-performance, memory-usage, search-speed) for the detailed levers",absent,0.0,0.0,,
qdrant-performance-optimization,qdrant-performance-optimization,sonnet,no-skill,1,bonus,"Notes background optimization can couple the areas (indexing competing with search), so measure before/after",absent,0.0,0.0,,
qdrant-performance-optimization,qdrant-performance-optimization,sonnet,no-skill,1,avoid,"Collapses into one sub-area and prescribes a single fix, ignoring the cross-cutting review the user asked for",clean,0.0,0.0,,
qdrant-performance-optimization,qdrant-performance-optimization,sonnet,no-skill,2,must,Frames performance as three areas and maps the symptoms: slow bulk imports -> indexing performance; high RAM -> memory usage; laggy queries -> search speed,missing,0.0,0.0,,
qdrant-performance-optimization,qdrant-performance-optimization,sonnet,no-skill,2,must,"Explains search speed splits into latency (single query) vs throughput (QPS), so the query lag must be characterized before tuning",missing,0.0,0.0,,
qdrant-performance-optimization,qdrant-performance-optimization,sonnet,no-skill,2,must,Recommends prioritizing/sequencing which area to tackle first rather than tuning everything at once (fits the 'decide where to invest' ask),missing,0.0,0.0,,
qdrant-performance-optimization,qdrant-performance-optimization,sonnet,no-skill,2,bonus,"Points to the specific sub-areas (indexing-performance, memory-usage, search-speed) for the detailed levers",absent,0.0,0.0,,
qdrant-performance-optimization,qdrant-performance-optimization,sonnet,no-skill,2,bonus,"Notes background optimization can couple the areas (indexing competing with search), so measure before/after",met,1.0,1.0,,delayed compaction speed up imports but bloat memory and slow queries until merged
qdrant-performance-optimization,qdrant-performance-optimization,sonnet,no-skill,2,avoid,"Collapses into one sub-area and prescribes a single fix, ignoring the cross-cutting review the user asked for",clean,0.0,0.0,,
qdrant-performance-optimization,qdrant-performance-optimization,sonnet,with-skill,1,must,Frames performance as three areas and maps the symptoms: slow bulk imports -> indexing performance; high RAM -> memory usage; laggy queries -> search speed,met,1.0,1.0,,"the three symptoms you're seeing (slow re-imports, high RAM, laggy queries)"
qdrant-performance-optimization,qdrant-performance-optimization,sonnet,with-skill,1,must,"Explains search speed splits into latency (single query) vs throughput (QPS), so the query lag must be characterized before tuning",missing,0.0,0.0,,
qdrant-performance-optimization,qdrant-performance-optimization,sonnet,with-skill,1,must,Recommends prioritizing/sequencing which area to tackle first rather than tuning everything at once (fits the 'decide where to invest' ask),met,1.0,1.0,,## Suggested sequence
qdrant-performance-optimization,qdrant-performance-optimization,sonnet,with-skill,1,bonus,"Points to the specific sub-areas (indexing-performance, memory-usage, search-speed) for the detailed levers",met,1.0,1.0,,## Ingestion levers ... ## Memory levers ... ## Query speed levers
qdrant-performance-optimization,qdrant-performance-optimization,sonnet,with-skill,1,bonus,"Notes background optimization can couple the areas (indexing competing with search), so measure before/after",met,1.0,1.0,,"that's the ingestion optimizer competing for CPU/IO, not a query design problem"
qdrant-performance-optimization,qdrant-performance-optimization,sonnet,with-skill,1,avoid,"Collapses into one sub-area and prescribes a single fix, ignoring the cross-cutting review the user asked for",clean,0.0,0.0,,
qdrant-performance-optimization,qdrant-performance-optimization,sonnet,with-skill,2,must,Frames performance as three areas and maps the symptoms: slow bulk imports -> indexing performance; high RAM -> memory usage; laggy queries -> search speed,met,1.0,1.0,,then work through levers by category
qdrant-performance-optimization,qdrant-performance-optimization,sonnet,with-skill,2,must,"Explains search speed splits into latency (single query) vs throughput (QPS), so the query lag must be characterized before tuning",met,1.0,1.0,,is it latency (single query) or throughput (QPS under load)?
qdrant-performance-optimization,qdrant-performance-optimization,sonnet,with-skill,2,must,Recommends prioritizing/sequencing which area to tackle first rather than tuning everything at once (fits the 'decide where to invest' ask),met,1.0,1.0,,"diagnose first, then work through levers by category"
qdrant-performance-optimization,qdrant-performance-optimization,sonnet,with-skill,2,bonus,"Points to the specific sub-areas (indexing-performance, memory-usage, search-speed) for the detailed levers",met,1.0,1.0,,Ingestion levers ... Memory levers ... Query speed levers
qdrant-performance-optimization,qdrant-performance-optimization,sonnet,with-skill,2,bonus,"Notes background optimization can couple the areas (indexing competing with search), so measure before/after",met,1.0,1.0,,Fast unindexed bulk imports temporarily spike RAM and degrade search
qdrant-performance-optimization,qdrant-performance-optimization,sonnet,with-skill,2,avoid,"Collapses into one sub-area and prescribes a single fix, ignoring the cross-cutting review the user asked for",clean,0.0,0.0,,
qdrant-relevance-feedback,qdrant-search-quality,haiku,no-skill,1,must,"Identifies the Relevance Feedback (RF) API as the fit — it modifies the search process to surface docs outside the ANN pool, unlike reranking which only reorders",missing,0.0,0.0,,
